股票代號,日期,資金流向,MFI(%)
9924,2022-06-09,2077000,91.55
9921,2022-06-09,-20670000,22.13
9919,2022-06-09,7005000,74.60
9918,2022-06-09,-45000,33.33
9914,2022-06-09,-21166000,33.82
6827,2022-06-09,49000,56.08
8927,2022-06-09,107000,50.38
8924,2022-06-09,-14838000,38.57
8422,2022-06-09,5444000,64.73
8421,2022-06-09,-5585000,26.45
8420,2022-06-09,-6196000,28.90
8418,2022-06-09,-138000,6.31
8415,2022-06-09,-4375000,34.51
8411,2022-06-09,-117000,46.25
8410,2022-06-09,-1372000,7.58
8409,2022-06-09,-5734000,40.46
8404,2022-06-09,413000,65.76
8403,2022-06-09,6890000,74.37
8401,2022-06-09,116000,64.07
8390,2022-06-09,3349000,56.41
8383,2022-06-09,40000,50.61
8374,2022-06-09,-151000,22.36
8367,2022-06-09,754000,94.76
8359,2022-06-09,-1521000,26.36
8358,2022-06-09,651000,51.49
8354,2022-06-09,136000,66.78
8341,2022-06-09,3616000,73.03
8299,2022-06-09,-20069000,42.78
8289,2022-06-09,2914000,56.33
8284,2022-06-09,318000,79.93
8279,2022-06-09,-387000,20.31
8424,2022-06-09,1814000,87.90
8926,2022-06-09,-1103000,39.61
8429,2022-06-09,-325000,34.20
8433,2022-06-09,-950000,32.70
8916,2022-06-09,-621000,40.29
8906,2022-06-09,40000,75.57
8905,2022-06-09,-474000,35.76
8499,2022-06-09,-111000,46.23
8490,2022-06-09,-64000,36.75
8489,2022-06-09,195000,62.66
8487,2022-06-09,0,50.67
8478,2022-06-09,-114271000,41.68
8477,2022-06-09,102000,69.92
8476,2022-06-09,-1061000,23.55
8466,2022-06-09,48000,66.67
8464,2022-06-09,-15719000,46.49
8463,2022-06-09,-640000,40.53
8462,2022-06-09,-122000,42.98
8454,2022-06-09,-2680000,49.63
8450,2022-06-09,955000,53.80
8446,2022-06-09,0,50.05
8443,2022-06-09,91000,90.02
8442,2022-06-09,1741000,91.23
8440,2022-06-09,164402000,75.77
8438,2022-06-09,586000,75.10
8437,2022-06-09,0,49.97
8436,2022-06-09,-17219000,26.71
8431,2022-06-09,729000,52.23
6288,2022-06-09,-1078000,34.68
6826,2022-06-09,279000,80.13
6819,2022-06-09,58000,75.60
6555,2022-06-09,-201000,44.95
6552,2022-06-09,141000,61.54
6550,2022-06-09,-6243000,44.12
6549,2022-06-09,109000,76.41
6548,2022-06-09,-7234000,27.68
6547,2022-06-09,-40290000,31.37
6546,2022-06-09,8142000,52.24
6545,2022-06-09,-36000,48.46
6542,2022-06-09,-349000,20.27
6541,2022-06-09,-4698000,32.38
6558,2022-06-09,892000,64.77
6538,2022-06-09,3618000,67.54
6533,2022-06-09,-14551000,38.65
6532,2022-06-09,394000,57.19
6531,2022-06-09,-219616000,32.55
6530,2022-06-09,-867000,29.56
6527,2022-06-09,203000,57.83
6525,2022-06-09,171000,50.43
6523,2022-06-09,4084000,61.94
6518,2022-06-09,1090000,65.13
6517,2022-06-09,-89000,36.45
6516,2022-06-09,87000,66.67
6535,2022-06-09,-445000,43.64
6560,2022-06-09,-548000,15.47
6561,2022-06-09,-1522000,35.33
6562,2022-06-09,-2500000,16.78
6593,2022-06-09,37000,60.56
6592,2022-06-09,-33278000,10.85
6591,2022-06-09,4049000,62.60
6590,2022-06-09,71000,55.15
6589,2022-06-09,-16517000,23.00
6586,2022-06-09,-4375000,48.33
6585,2022-06-09,280000,50.49
6582,2022-06-09,211000,51.73
6581,2022-06-09,-2344000,42.79
6580,2022-06-09,-923000,24.63
6579,2022-06-09,246000,71.45
6578,2022-06-09,-1219000,42.07
6577,2022-06-09,316000,85.76
6576,2022-06-09,-1473000,49.18
6575,2022-06-09,935000,53.66
6573,2022-06-09,-85000,44.97
6572,2022-06-09,251000,71.42
6570,2022-06-09,1845000,97.83
6569,2022-06-09,-103000,42.93
6568,2022-06-09,-14771000,44.58
6566,2022-06-09,132000,81.08
6565,2022-06-09,-34000,25.31
6564,2022-06-09,-610000,44.02
6515,2022-06-09,65093000,57.12
6514,2022-06-09,-1779000,39.10
6512,2022-06-09,39000,60.31
6510,2022-06-09,7825000,70.04
6446,2022-06-09,987109000,76.29
6443,2022-06-09,68072000,61.56
6441,2022-06-09,410000,66.71
6438,2022-06-09,1215000,50.99
6435,2022-06-09,-6682000,48.27
6434,2022-06-09,244000,88.08
6432,2022-06-09,-298000,9.15
6431,2022-06-09,-158000,12.86
6426,2022-06-09,-330000,22.35
6425,2022-06-09,-44000,25.35
6423,2022-06-09,-3958000,27.10
6418,2022-06-09,-2472000,24.89
6415,2022-06-09,24485000,51.51
6414,2022-06-09,54552000,63.82
6412,2022-06-09,-779000,46.57
6411,2022-06-09,-10115000,44.32
6409,2022-06-09,18790000,58.56
6407,2022-06-09,567000,66.30
6405,2022-06-09,-192000,21.59
6403,2022-06-09,-523000,17.47
6294,2022-06-09,-1393000,15.26
6292,2022-06-09,199000,60.12
6290,2022-06-09,71323000,60.51
6449,2022-06-09,-303000,25.00
6594,2022-06-09,82000,60.42
6451,2022-06-09,2089000,58.27
6457,2022-06-09,-12022000,44.17
6509,2022-06-09,22154000,56.73
6508,2022-06-09,-24033000,25.31
6506,2022-06-09,-126000,48.38
6505,2022-06-09,13736000,52.48
6504,2022-06-09,1642000,88.12
6499,2022-06-09,-789000,13.36
6498,2022-06-09,-150000,37.14
6496,2022-06-09,-81000,36.36
6495,2022-06-09,4974000,78.68
6494,2022-06-09,-18637000,22.25
6492,2022-06-09,-2351000,40.26
6491,2022-06-09,-14495000,34.54
6488,2022-06-09,630174000,63.90
6486,2022-06-09,-661000,9.12
6485,2022-06-09,-11361000,40.74
6482,2022-06-09,329000,81.82
6477,2022-06-09,1307000,51.52
6472,2022-06-09,20491000,64.13
6470,2022-06-09,104115000,63.82
6469,2022-06-09,61291000,65.03
6465,2022-06-09,64000,71.69
6462,2022-06-09,654000,53.96
6461,2022-06-09,-456000,46.89
6456,2022-06-09,-13702000,27.64
6598,2022-06-09,-4794000,33.89
6603,2022-06-09,1610000,63.82
6605,2022-06-09,-8933000,43.38
6768,2022-06-09,110102000,67.88
6767,2022-06-09,0,49.92
6764,2022-06-09,454000,57.40
6763,2022-06-09,587000,55.66
6761,2022-06-09,-222000,41.72
6757,2022-06-09,-4703000,30.94
6756,2022-06-09,-18406000,34.92
6755,2022-06-09,2262000,67.09
6753,2022-06-09,-512000,42.57
6750,2022-06-09,25000,54.13
6748,2022-06-09,42000,56.34
6743,2022-06-09,-1233000,11.79
6742,2022-06-09,6187000,76.69
6741,2022-06-09,12616000,78.02
6738,2022-06-09,-62000,43.31
6735,2022-06-09,-1571000,20.02
6734,2022-06-09,-258000,32.05
6733,2022-06-09,-137000,12.55
6732,2022-06-09,5535000,66.02
6731,2022-06-09,57000,67.16
6729,2022-06-09,100000,53.45
6728,2022-06-09,-2264000,37.46
6727,2022-06-09,-142000,46.48
6770,2022-06-09,194982000,68.35
6724,2022-06-09,-655000,26.09
6775,2022-06-09,118000,65.39
6781,2022-06-09,239455000,70.24
6816,2022-06-09,162000,71.89
6815,2022-06-09,128000,58.36
6814,2022-06-09,128000,70.13
6813,2022-06-09,49000,83.65
6812,2022-06-09,-1361000,38.02
6811,2022-06-09,194000,66.78
6810,2022-06-09,952000,54.42
6808,2022-06-09,33000,52.44
6806,2022-06-09,13256000,53.14
6805,2022-06-09,18000,50.14
6804,2022-06-09,2245000,73.03
6803,2022-06-09,4000,50.04
6799,2022-06-09,-19210000,31.66
6797,2022-06-09,415000,50.98
6796,2022-06-09,1225000,65.09
6793,2022-06-09,2847000,75.10
6792,2022-06-09,-96000,48.72
6790,2022-06-09,1475000,78.37
6789,2022-06-09,-18168000,36.30
6788,2022-06-09,6464000,59.82
6787,2022-06-09,-27000,48.15
6786,2022-06-09,784000,57.78
6782,2022-06-09,-7034000,23.07
6776,2022-06-09,-464000,13.39
6823,2022-06-09,788000,75.22
6723,2022-06-09,190000,70.11
6719,2022-06-09,-166094000,26.88
6657,2022-06-09,-363000,34.90
6652,2022-06-09,8000,52.80
6651,2022-06-09,-455000,14.37
6649,2022-06-09,488000,75.12
6648,2022-06-09,135000,53.75
6645,2022-06-09,285000,52.52
6643,2022-06-09,-3332000,26.14
6642,2022-06-09,-190000,38.51
6638,2022-06-09,-260000,40.14
6634,2022-06-09,564000,59.20
6622,2022-06-09,269000,64.53
6621,2022-06-09,45000,58.47
6620,2022-06-09,-511000,45.98
6618,2022-06-09,94000,57.32
6617,2022-06-09,-7327000,31.38
6616,2022-06-09,1155000,56.34
6615,2022-06-09,0,50.00
6613,2022-06-09,1021000,87.60
6612,2022-06-09,-12918000,29.62
6611,2022-06-09,-25000,47.76
6610,2022-06-09,236000,83.28
6609,2022-06-09,915000,50.56
6606,2022-06-09,-27000,44.64
6662,2022-06-09,-268000,9.12
6720,2022-06-09,-150000,40.13
6664,2022-06-09,1081000,59.17
6668,2022-06-09,2238000,76.24
6717,2022-06-09,41000,59.21
6716,2022-06-09,-304000,37.56
6715,2022-06-09,38874000,56.32
6712,2022-06-09,-6760000,42.49
6709,2022-06-09,-628000,27.21
6708,2022-06-09,-230000,17.10
6706,2022-06-09,23801000,64.68
6703,2022-06-09,2230000,58.18
6698,2022-06-09,2241000,79.37
6696,2022-06-09,-5579000,11.20
6695,2022-06-09,777000,58.40
6693,2022-06-09,3835000,55.65
6691,2022-06-09,-723000,16.71
6690,2022-06-09,-206000,41.80
6689,2022-06-09,292000,60.30
6684,2022-06-09,1835000,61.29
6683,2022-06-09,-4269000,18.53
6682,2022-06-09,-620000,37.49
6679,2022-06-09,-6648000,21.34
6676,2022-06-09,-170000,40.80
6672,2022-06-09,-466000,48.55
6670,2022-06-09,1251000,54.47
6669,2022-06-09,-142369000,22.81
6667,2022-06-09,-156000,40.02
4166,2022-06-09,236000,87.58
2910,2022-06-09,0,50.35
4163,2022-06-09,266000,58.08
2331,2022-06-09,-1445000,43.40
2330,2022-06-09,592708000,53.44
2329,2022-06-09,-2706000,41.68
2328,2022-06-09,42965000,60.18
2327,2022-06-09,16001000,51.69
2324,2022-06-09,-68435000,29.18
2323,2022-06-09,3311000,55.42
2321,2022-06-09,0,50.38
2317,2022-06-09,1421752000,71.61
2316,2022-06-09,-1658000,8.72
2332,2022-06-09,307000,52.61
2314,2022-06-09,-13016000,42.67
2312,2022-06-09,2888000,54.28
2308,2022-06-09,-295911000,30.58
2305,2022-06-09,-1589000,49.40
2303,2022-06-09,-101804000,47.43
2302,2022-06-09,-6300000,26.48
2301,2022-06-09,16886000,53.07
2256,2022-06-09,884000,67.82
2255,2022-06-09,0,50.03
2252,2022-06-09,-399000,18.23
2250,2022-06-09,265000,66.69
2313,2022-06-09,-248280000,35.53
2337,2022-06-09,-34094000,39.43
2338,2022-06-09,45264000,57.69
2340,2022-06-09,66835000,52.27
2369,2022-06-09,-1512000,41.01
2368,2022-06-09,250472000,56.78
2367,2022-06-09,37156000,65.61
2365,2022-06-09,-1180000,19.02
2364,2022-06-09,-650000,39.96
2363,2022-06-09,4164000,58.73
2362,2022-06-09,-2413000,20.70
2360,2022-06-09,-5042000,45.92
2359,2022-06-09,74091000,57.50
2358,2022-06-09,-9198000,27.52
2357,2022-06-09,-105451000,44.09
2356,2022-06-09,-15624000,42.08
2355,2022-06-09,1873000,55.82
2354,2022-06-09,-50326000,43.35
2353,2022-06-09,5895000,50.76
2352,2022-06-09,-7696000,44.86
2351,2022-06-09,1582000,50.38
2349,2022-06-09,5506000,77.22
2348,2022-06-09,584000,63.76
2347,2022-06-09,-446168000,33.88
2345,2022-06-09,239385000,65.95
2344,2022-06-09,-159016000,19.90
2342,2022-06-09,-6058000,44.59
2247,2022-06-09,847000,70.07
2246,2022-06-09,504000,83.63
2243,2022-06-09,737000,77.43
2241,2022-06-09,75000,75.17
2069,2022-06-09,-2270000,39.28
2067,2022-06-09,-55000,25.07
2065,2022-06-09,1858000,77.83
2064,2022-06-09,231000,58.26
2063,2022-06-09,-1253000,31.67
2062,2022-06-09,-280000,28.04
2059,2022-06-09,-9950000,34.79
2049,2022-06-09,126608000,53.68
2038,2022-06-09,-1238000,39.80
2034,2022-06-09,630000,51.21
2033,2022-06-09,188000,58.17
2032,2022-06-09,-5732000,24.35
2031,2022-06-09,-21162000,31.07
2030,2022-06-09,-2396000,46.77
2029,2022-06-09,-1918000,35.13
2028,2022-06-09,-1501000,36.34
2027,2022-06-09,-15659000,46.13
2025,2022-06-09,-32000,49.11
2024,2022-06-09,-60000,41.25
2023,2022-06-09,353000,51.13
2022,2022-06-09,-1488000,34.41
2020,2022-06-09,415000,51.12
2017,2022-06-09,-938000,35.22
2072,2022-06-09,-169000,40.23
2371,2022-06-09,37218000,57.41
2101,2022-06-09,-4822000,40.79
2103,2022-06-09,-8131000,29.49
2239,2022-06-09,-345000,36.65
2237,2022-06-09,500000,69.71
2236,2022-06-09,-495000,8.73
2233,2022-06-09,-82392000,39.69
2231,2022-06-09,-1460000,30.86
2230,2022-06-09,-2302000,31.98
2228,2022-06-09,-394000,20.03
2227,2022-06-09,243000,66.95
2221,2022-06-09,624000,72.27
2211,2022-06-09,-2283000,41.86
2208,2022-06-09,-1114000,43.77
2207,2022-06-09,21487000,74.75
2206,2022-06-09,-1417000,47.17
2204,2022-06-09,-61000,49.90
2201,2022-06-09,57157000,64.87
2115,2022-06-09,-448000,6.66
2114,2022-06-09,1384000,86.69
2109,2022-06-09,29000,53.30
2108,2022-06-09,-1177000,47.67
2107,2022-06-09,91000,53.39
2106,2022-06-09,656000,57.31
2105,2022-06-09,14812000,58.90
2104,2022-06-09,-2123000,47.24
2102,2022-06-09,-7794000,28.85
2015,2022-06-09,-6526000,15.05
2373,2022-06-09,-87000,33.35
2375,2022-06-09,1000,50.01
2492,2022-06-09,-23860000,33.01
2491,2022-06-09,0,50.10
2489,2022-06-09,20159000,56.76
2488,2022-06-09,551000,63.23
2486,2022-06-09,-1842000,38.75
2485,2022-06-09,-2168000,31.26
2484,2022-06-09,1663000,50.70
2483,2022-06-09,-6350000,30.31
2482,2022-06-09,56107000,78.81
2481,2022-06-09,-20546000,45.09
2493,2022-06-09,4913000,69.60
2480,2022-06-09,-2908000,33.35
2477,2022-06-09,560000,61.08
2476,2022-06-09,-1232000,47.91
2474,2022-06-09,-179335000,28.23
2472,2022-06-09,267000,51.01
2471,2022-06-09,83000,57.18
2467,2022-06-09,136000,51.77
2465,2022-06-09,-1540000,42.72
2464,2022-06-09,-687000,33.38
2462,2022-06-09,-997000,38.12
2461,2022-06-09,105000,51.41
2478,2022-06-09,1939000,70.82
2495,2022-06-09,-184000,45.62
2496,2022-06-09,1000,50.06
2497,2022-06-09,-28449000,39.40
2542,2022-06-09,-61461000,28.88
2540,2022-06-09,-244000,25.05
2539,2022-06-09,-393000,41.42
2538,2022-06-09,-5295000,25.51
2537,2022-06-09,-621000,44.72
2536,2022-06-09,1380000,79.66
2535,2022-06-09,-3286000,27.09
2534,2022-06-09,154000,50.45
2530,2022-06-09,309000,64.98
2528,2022-06-09,-154000,34.67
2527,2022-06-09,-159000,46.40
2524,2022-06-09,374000,68.99
2520,2022-06-09,-2872000,25.65
2516,2022-06-09,6000,50.71
2515,2022-06-09,-3515000,37.29
2514,2022-06-09,1000,50.17
2511,2022-06-09,403000,61.64
2509,2022-06-09,-360000,25.59
2506,2022-06-09,-188000,4.55
2505,2022-06-09,22000,51.14
2504,2022-06-09,4099000,56.86
2501,2022-06-09,234000,59.24
2498,2022-06-09,-24621000,40.85
2460,2022-06-09,637000,73.02
2459,2022-06-09,205000,70.02
2458,2022-06-09,-12478000,38.13
2457,2022-06-09,-45352000,32.43
2413,2022-06-09,759000,81.74
2412,2022-06-09,-91554000,43.94
2409,2022-06-09,176179000,60.32
2408,2022-06-09,-132642000,22.00
2406,2022-06-09,-9914000,38.24
2405,2022-06-09,14861000,57.85
2404,2022-06-09,-22699000,29.43
2402,2022-06-09,1774000,71.22
2401,2022-06-09,-50743000,26.90
2399,2022-06-09,-324000,45.08
2395,2022-06-09,69664000,79.66
2393,2022-06-09,-15876000,23.14
2392,2022-06-09,3928000,71.48
2390,2022-06-09,-3375000,25.89
2388,2022-06-09,-2772000,41.68
2387,2022-06-09,-1013000,41.45
2385,2022-06-09,54298000,67.61
2383,2022-06-09,21706000,56.43
2382,2022-06-09,56503000,60.56
2380,2022-06-09,2248000,66.95
2379,2022-06-09,82895000,61.30
2377,2022-06-09,-27728000,43.72
2376,2022-06-09,-79222000,34.08
2415,2022-06-09,-1030000,24.57
2374,2022-06-09,12455000,54.90
2417,2022-06-09,-7789000,25.79
2420,2022-06-09,-862000,34.40
2455,2022-06-09,17603000,64.66
2454,2022-06-09,238618000,52.59
2453,2022-06-09,-810000,30.17
2451,2022-06-09,-2655000,35.23
2450,2022-06-09,446000,65.97
2449,2022-06-09,8838000,52.92
2444,2022-06-09,827000,62.09
2443,2022-06-09,-240000,35.41
2442,2022-06-09,-6916000,9.23
2441,2022-06-09,-2594000,46.80
2440,2022-06-09,-489000,25.12
2439,2022-06-09,-4218000,35.28
2438,2022-06-09,69000,69.30
2436,2022-06-09,-12760000,42.18
2433,2022-06-09,-154000,20.03
2431,2022-06-09,-448000,27.38
2430,2022-06-09,-2627000,17.99
2428,2022-06-09,-29663000,28.11
2427,2022-06-09,553000,86.98
2426,2022-06-09,-2185000,30.82
2425,2022-06-09,-761000,45.87
2423,2022-06-09,1212000,71.45
2421,2022-06-09,4218000,71.22
2419,2022-06-09,-873000,30.81
2014,2022-06-09,-102387000,24.24
2013,2022-06-09,3926000,67.42
2012,2022-06-09,-392000,36.15
1452,2022-06-09,-110000,44.73
1451,2022-06-09,-294000,34.19
1449,2022-06-09,205000,72.51
1447,2022-06-09,568000,71.38
1446,2022-06-09,-357000,13.34
1445,2022-06-09,186000,58.22
1444,2022-06-09,-2280000,37.25
1443,2022-06-09,-47000,36.60
1442,2022-06-09,-494000,17.67
1441,2022-06-09,8000,54.04
1453,2022-06-09,1713000,51.47
1440,2022-06-09,16212000,72.81
1438,2022-06-09,-648000,8.33
1437,2022-06-09,-50000,48.25
1436,2022-06-09,-938000,29.42
1435,2022-06-09,-687000,24.46
1434,2022-06-09,-6561000,25.74
1432,2022-06-09,-3836000,29.16
1419,2022-06-09,-40000,40.17
1418,2022-06-09,888000,96.30
1417,2022-06-09,-43000,47.36
1416,2022-06-09,-3789000,34.34
1439,2022-06-09,0,50.08
1454,2022-06-09,569000,50.19
1455,2022-06-09,391000,51.26
1456,2022-06-09,433000,74.07
1515,2022-06-09,-13434000,38.58
1514,2022-06-09,-29307000,39.25
1513,2022-06-09,67371000,56.15
1512,2022-06-09,-98000,9.41
1506,2022-06-09,-920000,33.77
1504,2022-06-09,-19831000,25.90
1503,2022-06-09,-829000,29.49
1477,2022-06-09,-62437000,33.66
1476,2022-06-09,-59786000,31.69
1475,2022-06-09,1315000,78.93
1474,2022-06-09,-38000,42.14
1473,2022-06-09,-703000,28.09
1471,2022-06-09,-1081000,32.62
1470,2022-06-09,-47000,33.22
1468,2022-06-09,54000,54.18
1467,2022-06-09,-1631000,41.75
1466,2022-06-09,-725000,5.11
1465,2022-06-09,-128000,22.18
1464,2022-06-09,-355000,38.57
1463,2022-06-09,-13000,45.49
1460,2022-06-09,-202000,45.41
1459,2022-06-09,167000,51.50
1457,2022-06-09,17978000,68.78
1414,2022-06-09,37000,53.50
1413,2022-06-09,-299000,35.46
1409,2022-06-09,521000,52.20
1402,2022-06-09,142875000,82.60
1235,2022-06-09,-54000,33.50
1234,2022-06-09,-103000,47.10
1231,2022-06-09,-1681000,38.67
1229,2022-06-09,-24097000,25.92
1227,2022-06-09,-2184000,35.82
1225,2022-06-09,-48000,45.51
1220,2022-06-09,-2609000,34.19
1219,2022-06-09,1292000,53.56
1218,2022-06-09,-853000,35.13
1217,2022-06-09,-7608000,19.15
1216,2022-06-09,-82221000,29.29
1215,2022-06-09,-2049000,36.90
1210,2022-06-09,-4157000,35.42
1203,2022-06-09,-32000,42.86
1201,2022-06-09,-2925000,31.14
1110,2022-06-09,277000,57.45
1109,2022-06-09,340000,77.45
1108,2022-06-09,-109000,39.21
1104,2022-06-09,1372000,55.84
1103,2022-06-09,301000,61.53
1102,2022-06-09,-31419000,39.51
1101,2022-06-09,-9622000,48.69
4164,2022-06-09,-694000,48.11
1236,2022-06-09,3335000,59.03
1516,2022-06-09,-1434000,39.77
1240,2022-06-09,50000,51.32
1260,2022-06-09,65000,80.18
1342,2022-06-09,-2367000,33.70
1340,2022-06-09,157000,61.42
1339,2022-06-09,942000,72.24
1338,2022-06-09,-2471000,22.52
1337,2022-06-09,404000,63.45
1336,2022-06-09,326000,75.02
1326,2022-06-09,97702000,60.00
1325,2022-06-09,-533000,43.10
1324,2022-06-09,10000,60.04
1319,2022-06-09,-23897000,45.47
1316,2022-06-09,1397000,52.30
1314,2022-06-09,4021000,51.97
1313,2022-06-09,9500000,67.17
1312,2022-06-09,8507000,64.21
1310,2022-06-09,15980000,87.75
1309,2022-06-09,517000,53.34
1308,2022-06-09,-18975000,33.62
1307,2022-06-09,-260000,6.67
1305,2022-06-09,5069000,62.60
1304,2022-06-09,2618000,54.14
1303,2022-06-09,-160253000,35.09
1301,2022-06-09,351669000,76.90
1271,2022-06-09,-181000,36.52
1258,2022-06-09,7417000,92.18
1517,2022-06-09,-2969000,26.07
1519,2022-06-09,617000,56.04
1521,2022-06-09,345000,60.94
1773,2022-06-09,-13887000,37.01
1762,2022-06-09,-1609000,41.86
1760,2022-06-09,53353000,66.04
1752,2022-06-09,-557000,14.36
1742,2022-06-09,-425000,11.60
1737,2022-06-09,-32000,48.96
1736,2022-06-09,-914000,5.31
1734,2022-06-09,1084000,57.05
1733,2022-06-09,-1909000,41.59
1732,2022-06-09,2864000,57.61
1731,2022-06-09,-665000,28.78
1730,2022-06-09,488000,90.12
1727,2022-06-09,-8912000,37.65
1723,2022-06-09,9172000,57.54
1722,2022-06-09,34263000,69.71
1721,2022-06-09,3898000,58.72
1720,2022-06-09,-2984000,37.34
1718,2022-06-09,35000,50.32
1717,2022-06-09,-4580000,45.45
1714,2022-06-09,11000,50.11
1713,2022-06-09,166000,76.99
1712,2022-06-09,-8127000,28.55
1711,2022-06-09,-1631000,46.17
1777,2022-06-09,-66000,33.43
1710,2022-06-09,1382000,58.16
1781,2022-06-09,-786000,6.53
1785,2022-06-09,-16626000,34.62
2009,2022-06-09,-1188000,42.55
2008,2022-06-09,-469000,20.01
2007,2022-06-09,228000,52.48
2006,2022-06-09,100898000,66.49
2002,2022-06-09,-160120000,32.97
1909,2022-06-09,7211000,56.85
1907,2022-06-09,1677000,55.26
1906,2022-06-09,-20027000,25.32
1905,2022-06-09,33000,50.18
1904,2022-06-09,3974000,55.18
1817,2022-06-09,248000,60.71
1815,2022-06-09,-718000,46.25
1813,2022-06-09,-58000,36.51
1810,2022-06-09,-37000,48.77
1809,2022-06-09,-762000,42.33
1808,2022-06-09,-3208000,29.31
1806,2022-06-09,1851000,78.74
1802,2022-06-09,-10213000,35.75
1799,2022-06-09,-187000,26.62
1796,2022-06-09,44000,66.87
1795,2022-06-09,140308000,51.59
1789,2022-06-09,3445000,68.89
1786,2022-06-09,-163000,38.88
1783,2022-06-09,164000,59.12
2543,2022-06-09,-66000,47.94
1709,2022-06-09,2725000,59.47
1707,2022-06-09,-5999000,30.50
1580,2022-06-09,2465000,74.50
1570,2022-06-09,-1791000,3.97
1569,2022-06-09,891000,52.30
1568,2022-06-09,-2557000,42.34
1565,2022-06-09,-4452000,25.07
1563,2022-06-09,248000,60.12
1560,2022-06-09,351195000,53.51
1558,2022-06-09,560000,75.04
1541,2022-06-09,353000,50.21
1540,2022-06-09,-1626000,31.38
1539,2022-06-09,5542000,55.52
1537,2022-06-09,1800000,67.65
1536,2022-06-09,-479000,49.29
1533,2022-06-09,-42110000,36.63
1532,2022-06-09,819000,72.07
1531,2022-06-09,30000,55.08
1529,2022-06-09,647000,54.57
1528,2022-06-09,5873000,65.92
1527,2022-06-09,-8699000,38.77
1526,2022-06-09,1365000,57.00
1525,2022-06-09,1587000,86.48
1524,2022-06-09,-7806000,46.99
1522,2022-06-09,8734000,52.51
1582,2022-06-09,1096000,58.20
1708,2022-06-09,-281548000,29.67
1584,2022-06-09,-3992000,32.36
1586,2022-06-09,767000,73.84
1702,2022-06-09,419000,54.19
1701,2022-06-09,-1432000,39.14
1626,2022-06-09,-36000,43.82
1618,2022-06-09,-1033000,21.11
1617,2022-06-09,-190000,39.36
1616,2022-06-09,250000,64.49
1615,2022-06-09,-131000,43.58
1614,2022-06-09,222000,71.54
1612,2022-06-09,8520000,71.49
1611,2022-06-09,83945000,57.22
1609,2022-06-09,6604000,54.45
1608,2022-06-09,-677000,45.04
1605,2022-06-09,416301000,56.86
1604,2022-06-09,-2432000,25.02
1603,2022-06-09,1716000,70.98
1599,2022-06-09,734000,62.68
1598,2022-06-09,1824000,87.03
1597,2022-06-09,-846000,45.28
1595,2022-06-09,-1124000,22.02
1591,2022-06-09,-5795000,28.21
1590,2022-06-09,-216610000,35.47
1589,2022-06-09,2845000,54.48
1587,2022-06-09,-1100000,37.91
1585,2022-06-09,-102000,40.21
2545,2022-06-09,6767000,59.00
2010,2022-06-09,2372000,58.10
2547,2022-06-09,-263000,42.80
3511,2022-06-09,881000,65.02
3508,2022-06-09,2267000,55.02
3504,2022-06-09,-1175000,45.76
3501,2022-06-09,-43000,33.38
3499,2022-06-09,-1356000,48.25
3498,2022-06-09,224000,83.30
3494,2022-06-09,10184000,86.13
3491,2022-06-09,-72588000,38.52
3490,2022-06-09,116000,52.14
3489,2022-06-09,21000,53.65
3512,2022-06-09,758000,57.82
3484,2022-06-09,-508000,40.50
3481,2022-06-09,-11881000,49.33
3479,2022-06-09,-1549000,35.92
3466,2022-06-09,-964000,48.74
